epoch,accuracy,loss
0,0.7890345454216003,0.15585507452487946
1,0.7893325090408325,0.15054693818092346
2,0.7893325090408325,0.14969442784786224
3,0.7893325090408325,0.14993208646774292
4,0.7893325090408325,0.14893677830696106
5,0.7893325090408325,0.1474297195672989
6,0.7887365818023682,0.1442640721797943
7,0.7899284958839417,0.1394013613462448
8,0.7955899834632874,0.13165438175201416
9,0.8078069090843201,0.12176357209682465
10,0.8292610049247742,0.10799656063318253
11,0.8575685620307922,0.09445876628160477
12,0.8834922313690186,0.08030740916728973
13,0.9091179966926575,0.0659642145037651
14,0.9320619702339172,0.05425115302205086
15,0.9523242115974426,0.04450347647070885
16,0.9618593454360962,0.03722317889332771
17,0.9725863933563232,0.03036234900355339
18,0.9758641123771667,0.02477116696536541
19,0.9803337454795837,0.020959490910172462
20,0.984803318977356,0.01721486635506153
21,0.9871871471405029,0.014711642637848854
22,0.989272952079773,0.012539099901914597
23,0.9907628297805786,0.010615728795528412
24,0.9919546842575073,0.008942526765167713
25,0.9925506711006165,0.008050068281590939
26,0.9937425255775452,0.006831864360719919
27,0.9940405488014221,0.006101677194237709
28,0.9943385124206543,0.005303555633872747
29,0.9952324032783508,0.004694538190960884
30,0.9952324032783508,0.004231956787407398
31,0.9961263537406921,0.003712568897753954
32,0.9961263537406921,0.003409336553886533
33,0.9970202445983887,0.0029894739855080843
34,0.9967222809791565,0.002776592969894409
35,0.9970202445983887,0.0025325873866677284
36,0.9970202445983887,0.002312782220542431
37,0.9973182082176208,0.002106107771396637
38,0.9973182082176208,0.0020027945283800364
39,0.9973182082176208,0.001896226778626442
