epoch,accuracy,loss
0,0.5598927140235901,0.21780896186828613
1,0.5715137124061584,0.21052271127700806
2,0.587604284286499,0.20830285549163818
3,0.5953516364097595,0.20397154986858368
4,0.6224672198295593,0.19699077308177948
5,0.6570321917533875,0.18781627714633942
6,0.7035160660743713,0.17046260833740234
7,0.7559594511985779,0.14932800829410553
8,0.8087008595466614,0.1241864338517189
9,0.8545888066291809,0.10199924558401108
10,0.8977950215339661,0.08127914369106293
11,0.9222288727760315,0.0653335228562355
12,0.9401072859764099,0.05265964940190315
13,0.9490464925765991,0.042952608317136765
14,0.9588795900344849,0.035047125071287155
15,0.9654350280761719,0.028911365196108818
16,0.9731823801994324,0.023935692384839058
17,0.9761620759963989,0.020075401291251183
18,0.9821215867996216,0.016884012147784233
19,0.9851012825965881,0.014080161228775978
20,0.9877830743789673,0.011828588321805
21,0.9925506711006165,0.010206545703113079
22,0.9928486347198486,0.008663532324135303
23,0.9940405488014221,0.007413323502987623
24,0.995530366897583,0.006308673415333033
25,0.99582839012146,0.00555979460477829
26,0.9964243173599243,0.0048744590021669865
27,0.9973182082176208,0.004182848148047924
28,0.99791419506073,0.003555262228474021
29,0.99791419506073,0.003070073202252388
30,0.9982121586799622,0.0028232396580278873
31,0.9982121586799622,0.0024806074798107147
32,0.9988080859184265,0.0021584462374448776
33,0.9988080859184265,0.0018900575814768672
34,0.9988080859184265,0.0016400640597566962
35,0.9991060495376587,0.0014763565268367529
36,0.9991060495376587,0.0013237536186352372
37,0.9991060495376587,0.0011881316313520074
38,0.9991060495376587,0.0010705848690122366
39,0.9991060495376587,0.0009678701753728092
